discriminant,regime_code,x,sigma,diffusion,U_geom,U_fin,U_eff
-1.600000000000000033e-02,-1.000000000000000000e+00,2.017500000000000071e+00,2.814061250000000070e-01,3.959470359375781567e-02,-5.628122499999999029e-03,3.634490828850910765e-02,3.071678578850910515e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.024999999999999467e+00,2.820124999999999438e-01,3.976552507812498166e-02,-5.640249999999997696e-03,3.629744754538345025e-02,3.065719754538345082e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.032499999999999751e+00,2.826211250000000286e-01,3.993735014813282191e-02,-5.652422500000001300e-03,3.625063495661461771e-02,3.059821245661461728e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.040000000000000036e+00,2.832320000000000393e-01,4.011018291200001140e-02,-5.664640000000002035e-03,3.620447179945595478e-02,3.053983179945595622e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.047499999999999432e+00,2.838451249999999759e-01,4.028402749313280545e-02,-5.676902500000000767e-03,3.615895932714277561e-02,3.048205682714277831e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.054999999999999716e+00,2.844605000000000050e-01,4.045888803012499813e-02,-5.689210000000000968e-03,3.611409876919345618e-02,3.042488876919345608e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.062500000000000000e+00,2.850781250000000155e-01,4.063476867675781812e-02,-5.701562500000000033e-03,3.606989133171055462e-02,3.036832883171055458e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.069999999999999396e+00,2.856979999999999520e-01,4.081167360199998428e-02,-5.713959999999998832e-03,3.602633819768159135e-02,3.031237819768159425e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.077499999999999680e+00,2.863201249999999809e-01,4.098960699000780972e-02,-5.726402500000000832e-03,3.598344052727983633e-02,3.025703802727983116e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.084999999999999964e+00,2.869444999999999912e-01,4.116857304012500052e-02,-5.738889999999999963e-03,3.594119945816463824e-02,3.020230945816463827e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.092500000000000249e+00,2.875711250000000385e-01,4.134857596688282233e-02,-5.751422500000000562e-03,3.589961610578160101e-02,3.014819360578160218e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.099999999999999645e+00,2.882000000000000117e-01,4.152962000000000320e-02,-5.764000000000000026e-03,3.585869156366228161e-02,3.009469156366227638e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.107499999999999929e+00,2.888311250000000219e-01,4.171170938438281683e-02,-5.776622500000001825e-03,3.581842690372348537e-02,3.004180440372348007e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.115000000000000213e+00,2.894645000000000135e-01,4.189484838012500628e-02,-5.789290000000001622e-03,3.577882317656613798e-02,2.998953317656613549e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.122499999999999609e+00,2.901001249999999865e-01,4.207904126250781168e-02,-5.802002500000000285e-03,3.573988141177352612e-02,2.993787891177352584e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.129999999999999893e+00,2.907379999999999964e-01,4.226429232199999803e-02,-5.814759999999999547e-03,3.570160261820903846e-02,2.988684261820903632e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.137500000000000178e+00,2.913781250000000433e-01,4.245060586425782739e-02,-5.827562500000001144e-03,3.566398778431321276e-02,2.983642528431321161e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.144999999999999574e+00,2.920204999999999607e-01,4.263798621012498957e-02,-5.840409999999999005e-03,3.562703787840017233e-02,2.978662787840017506e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.152499999999999858e+00,2.926651249999999704e-01,4.282643769563280328e-02,-5.853302499999999201e-03,3.559075384895325073e-02,2.973745134895325326e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.160000000000000142e+00,2.933120000000000172e-01,4.301596467200000801e-02,-5.866240000000001731e-03,3.555513662491990856e-02,2.968889662491990336e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.167499999999999538e+00,2.939611249999999898e-01,4.320657150563281257e-02,-5.879222500000000524e-03,3.552018711600577611e-02,2.964096461600577645e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.174999999999999822e+00,2.946124999999999994e-01,4.339826257812499921e-02,-5.892249999999999918e-03,3.548590621296784930e-02,2.959365621296784765e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.182500000000000107e+00,2.952661250000000459e-01,4.359104228625782645e-02,-5.905322500000000779e-03,3.545229478790683925e-02,2.954697228790684194e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.189999999999999503e+00,2.959219999999999628e-01,4.378491504199998746e-02,-5.918439999999998771e-03,3.541935369455842531e-02,2.950091369455842827e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.197499999999999787e+00,2.965801249999999722e-01,4.397988527250780433e-02,-5.931602499999999098e-03,3.538708376858366866e-02,2.945548126858367130e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.205000000000000071e+00,2.972405000000000186e-01,4.417595742012500604e-02,-5.944810000000001760e-03,3.535548582785826011e-02,2.941067582785825488e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.212499999999999467e+00,2.979031249999999353e-01,4.437313594238279091e-02,-5.958062499999998950e-03,3.532456067276085188e-02,2.936649817276085206e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.219999999999999751e+00,2.985680000000000001e-01,4.457142531200000007e-02,-5.971360000000000209e-03,3.529430908646009196e-02,2.932294908646009002e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.227500000000000036e+00,2.992351249999999907e-01,4.477083001688281216e-02,-5.984702500000000334e-03,3.526473183520065224e-02,2.928002933520065451e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.234999999999999432e+00,2.999044999999999628e-01,4.497135456012498617e-02,-5.998089999999999325e-03,3.523582966858803539e-02,2.923773966858803086e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.242499999999999716e+00,3.005761249999999718e-01,4.517300346000780592e-02,-6.011522499999998048e-03,3.520760331987209807e-02,2.919608081987209655e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.250000000000000000e+00,3.012500000000000178e-01,4.537578125000000379e-02,-6.025000000000000841e-03,3.518005350622945004e-02,2.915505350622944747e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.257499999999999396e+00,3.019261249999999341e-01,4.557969247875779534e-02,-6.038522499999999030e-03,3.515318092904442387e-02,2.911465842904441964e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.264999999999999680e+00,3.026044999999999985e-01,4.578474171012499733e-02,-6.052089999999999553e-03,3.512698627418879560e-02,2.907489627418879605e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.272499999999999964e+00,3.032851249999999887e-01,4.599093352313280564e-02,-6.065702499999999810e-03,3.510147021230020786e-02,2.903576771230020545e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.279999999999999361e+00,3.039679999999999604e-01,4.619827251199998958e-02,-6.079359999999998931e-03,3.507663339905911504e-02,2.899727339905911611e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.287499999999999645e+00,3.046531249999999691e-01,4.640676328613280166e-02,-6.093062499999999521e-03,3.505247647546431283e-02,2.895941397546431331e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.294999999999999929e+00,3.053405000000000147e-01,4.661641047012500538e-02,-6.106810000000001577e-03,3.502900006810716338e-02,2.892219006810716614e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.302500000000000213e+00,3.060301250000000417e-01,4.682721870375782663e-02,-6.120602500000001632e-03,3.500620478944418273e-02,2.888560228944418024e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.309999999999999609e+00,3.067219999999999391e-01,4.703919264199998146e-02,-6.134439999999998817e-03,3.498409123806825449e-02,2.884965123806825307e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.317499999999999893e+00,3.074161249999999845e-01,4.725233695500780789e-02,-6.148322500000000940e-03,3.496265999897828214e-02,2.881433749897828467e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.325000000000000178e+00,3.081125000000000114e-01,4.746665632812500230e-02,-6.162250000000000193e-03,3.494191164384726628e-02,2.877966164384726522e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.332499999999999574e+00,3.088111249999999641e-01,4.768215546188279974e-02,-6.176222500000000046e-03,3.492184673128888306e-02,2.874562423128888128e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.339999999999999858e+00,3.095120000000000093e-01,4.789883907200000179e-02,-6.190240000000000499e-03,3.490246580712240421e-02,2.871222580712240458e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.347500000000000142e+00,3.102151250000000360e-01,4.811671188938282384e-02,-6.204302499999999818e-03,3.488376940463602804e-02,2.867946690463602996e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.354999999999999538e+00,3.109204999999999330e-01,4.833577866012497837e-02,-6.218409999999998869e-03,3.486575804484858682e-02,2.864734804484859315e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.362499999999999822e+00,3.116281250000000336e-01,4.855604414550782066e-02,-6.232562500000000255e-03,3.484843223676958868e-02,2.861586973676958842e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.370000000000000107e+00,3.123380000000000045e-01,4.877751312200000189e-02,-6.246760000000000507e-03,3.483179247765751108e-02,2.858503247765751057e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.377499999999999503e+00,3.130501249999999569e-01,4.900019038125780213e-02,-6.261002499999999624e-03,3.481583925327662310e-02,2.855483675327662174e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.384999999999999787e+00,3.137645000000000017e-01,4.922408073012499857e-02,-6.275290000000001076e-03,3.480057303815169839e-02,2.852528303815169558e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.392500000000000071e+00,3.144811250000000280e-01,4.944918899063282386e-02,-6.289622500000000525e-03,3.478599429582147212e-02,2.849637179582147420e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.399999999999999467e+00,3.151999999999999247e-01,4.967551999999997303e-02,-6.303999999999997973e-03,3.477210347908990529e-02,2.846810347908990818e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.407499999999999751e+00,3.159211250000000248e-01,4.990307861063281863e-02,-6.318422500000000358e-03,3.475890103027601263e-02,2.844047853027601228e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.415000000000000036e+00,3.166444999999999954e-01,5.013186969012500133e-02,-6.332889999999999874e-03,3.474638738146174077e-02,2.841349738146174003e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.422499999999999432e+00,3.173701249999999474e-01,5.036189812125779763e-02,-6.347402499999999122e-03,3.473456295473804217e-02,2.838716045473804045e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.429999999999999716e+00,3.180979999999999919e-01,5.059316880199999505e-02,-6.361959999999999837e-03,3.472342816244926994e-02,2.836146816244927010e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.437500000000000000e+00,3.188281250000000178e-01,5.082568664550781573e-02,-6.376562500000000286e-03,3.471298340743559502e-02,2.833642090743559994e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.444999999999999396e+00,3.195604999999999696e-01,5.105945658012499278e-02,-6.391209999999998732e-03,3.470322908327366090e-02,2.831201908327365957e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.452499999999999680e+00,3.202951250000000138e-01,5.129448354938281884e-02,-6.405902500000001248e-03,3.469416557451546201e-02,2.828826307451546423e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.459999999999999964e+00,3.210319999999999840e-01,5.153077251199999348e-02,-6.420640000000000028e-03,3.468579325692515425e-02,2.826515325692515596e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.467499999999999361e+00,3.217711249999999357e-01,5.176832844188278965e-02,-6.435422499999999407e-03,3.467811249771426962e-02,2.824268999771427022e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.474999999999999645e+00,3.225124999999999797e-01,5.200715632812499128e-02,-6.450249999999999387e-03,3.467112365577480759e-02,2.822087365577480994e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.482499999999999929e+00,3.232561250000000053e-01,5.224726117500781697e-02,-6.465122500000001701e-03,3.466482708191056389e-02,2.819970458191056392e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.490000000000000213e+00,3.240020000000000122e-01,5.248864800200000319e-02,-6.480039999999999412e-03,3.465922311906655118e-02,2.817918311906655524e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.497499999999999609e+00,3.247501250000000006e-01,5.273132184375781129e-02,-6.495002499999997722e-03,3.465431210255649763e-02,2.815930960255649818e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.504999999999999893e+00,3.255004999999999704e-01,5.297528775012499275e-02,-6.510010000000000970e-03,3.465009436028839568e-02,2.814008436028839558e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.512500000000000178e+00,3.262531250000000327e-01,5.322055078613282392e-02,-6.525062499999999613e-03,3.464657021298822581e-02,2.812150771298822793e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.519999999999999574e+00,3.270079999999999654e-01,5.346711603199998802e-02,-6.540160000000000591e-03,3.464373997442163344e-02,2.810357997442163372e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.527499999999999858e+00,3.277651249999999905e-01,5.371498858313281111e-02,-6.555302500000000435e-03,3.464160395161378081e-02,2.808630145161377864e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.535000000000000142e+00,3.285244999999999971e-01,5.396417355012499834e-02,-6.570490000000000011e-03,3.464016244506717968e-02,2.806967244506718140e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.542499999999999538e+00,3.292861249999999851e-01,5.421467605875780749e-02,-6.585722500000000187e-03,3.463941574897766440e-02,2.805369324897766248e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.549999999999999822e+00,3.300499999999999545e-01,5.446650124999998649e-02,-6.600999999999997495e-03,3.463936415144828335e-02,2.803836415144828412e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.557500000000000107e+00,3.308161250000000164e-01,5.471965428000781506e-02,-6.616322500000001473e-03,3.464000793470143474e-02,2.802368543470143414e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.564999999999999503e+00,3.315844999999999487e-01,5.497414032012497981e-02,-6.631689999999999113e-03,3.464134737528885150e-02,2.800965737528885238e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.572499999999999787e+00,3.323551249999999735e-01,5.522996455688280321e-02,-6.647102499999998221e-03,3.464338274429979575e-02,2.799628024429980100e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.580000000000000071e+00,3.331279999999999797e-01,5.548713219199999380e-02,-6.662560000000001398e-03,3.464611430756714405e-02,2.798355430756714612e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.587499999999999467e+00,3.339031249999999673e-01,5.574564844238279887e-02,-6.678062500000000838e-03,3.464954232587166144e-02,2.797147982587165974e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.594999999999999751e+00,3.346804999999999919e-01,5.600551854012499747e-02,-6.693610000000000011e-03,3.465366705514418694e-02,2.796005705514418432e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.602500000000000036e+00,3.354601249999999979e-01,5.626674773250781025e-02,-6.709202499999998050e-03,3.465848874666595247e-02,2.794928624666595529e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.609999999999999432e+00,3.362419999999999298e-01,5.652934128199997577e-02,-6.724839999999998423e-03,3.466400764726687567e-02,2.793916764726687985e-02
-1.600000000000000033e-02,-1.000000000000000000e+00,2.617499999999999716e+00,3.370261249999999542e-01,5.679330446625779905e-02,-6.740522500000000264e-03,3.467022399952197909e-02,2.792970149952197709e-02
